client_id,recency_days,frequency,monetary_value,avg_transaction_amount,transaction_amount_volatility,customer_tenure_days,avg_balance,min_balance,max_balance,balance_range,monetary_per_transaction,total_account_count,loan_count,card_count,permanent_order_count,product_diversity_score,total_loan_amount,avg_loan_amount,active_loans,completed_loans,in_progress_loans,defaulted_loans,gold_cards,classic_cards,junior_cards,avg_order_amount,total_order_amount,loan_default_rate,credit_transaction_count,withdrawal_transaction_count,credit_amount,withdrawal_amount,avg_credit_amount,avg_withdrawal_amount,operation_type_diversity,transaction_type_diversity,transaction_category_diversity,cash_deposit_count,card_withdrawal_count,cash_withdrawal_count,collection_from_bank_count,remittance_to_bank_count,avg_account_balance,balance_volatility,weekend_transaction_count,weekday_transaction_count,transaction_day_diversity,weekend_transaction_ratio,credit_transaction_ratio,credit_withdrawal_ratio,clv_indicator,churn_risk,cross_sell_potential,engagement_score
4338,1,317,755001.0999999999,4669.0022082019095,4931.279504401762,1706,22538.163091482642,700.0,44434.5,43734.5,2381.706940063091,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,7868.0,7868.0,0.0,124,193,755001.0999999999,725072.5999999988,6088.718548387095,3756.8528497409266,3,2,3,68,0,142,0,51,22538.163091482642,6516.896377634834,93,224,7,0.29337539432176657,0.3911671924290221,1.0412765563062252,377500.9499999999,0.6,2,77.6
4340,1,209,1332882.7000000002,12632.988995215312,14747.37023174104,1055,61404.993301435425,500.0,144145.7,143645.7,6377.429186602872,1,0,1,2,3,0.0,0.0,0,0,0,0,0,2,0,3258.35,6516.7,0.0,87,108,1332882.7000000002,1139486.0,15320.490804597703,10550.796296296296,4,3,3,54,3,90,0,29,61404.993301435425,25756.122601640236,51,158,7,0.24401913875598086,0.4461538461538462,1.1697227521882676,666442.0500000002,0.6,1,86.6
4365,1,414,1212769.2000000007,5628.647342995183,6857.43667846149,1920,49863.384299516896,700.0,97077.3,96377.3,2929.3942028985525,1,0,0,2,2,0.0,0.0,0,0,0,0,0,0,0,4819.0,9638.0,0.0,136,278,1212769.2000000007,1117490.7999999986,8917.420588235298,4019.751079136686,3,2,4,73,0,162,0,116,49863.384299516896,19668.760217085615,112,302,7,0.27053140096618356,0.3285024154589372,1.0852610151242428,606385.0000000003,0.6,2,77.6
4372,1,314,367275.29999999993,2282.4697452229257,2891.416035005042,1593,21372.586305732475,300.0,35976.2,35676.2,1169.6665605095538,1,0,0,2,2,0.0,0.0,0,0,0,0,0,0,0,1005.5,2011.0,0.0,102,212,367275.29999999993,349420.2000000003,3600.7382352941167,1648.2084905660392,4,2,5,1,0,117,52,95,21372.586305732475,5201.985956854099,89,225,7,0.28343949044585987,0.3248407643312102,1.0510992209379986,183638.04999999996,0.6,2,77.6
4399,1,235,168236.3,1267.887234042554,1516.8541409092682,970,27590.377872340425,900.0,39033.3,38133.3,715.8991489361701,1,0,0,3,2,0.0,0.0,0,0,0,0,0,0,0,823.0,2469.0,0.0,82,153,168236.3,129717.20000000016,2051.6621951219513,847.8248366013082,4,2,5,18,0,72,32,81,27590.377872340425,5223.287768469591,72,163,7,0.30638297872340425,0.34893617021276596,1.2969467426062218,84118.55,0.6,2,77.6
4404,1,377,1357580.5999999999,6985.647745358103,8973.200451551567,1704,46309.379575596824,900.0,82471.2,81571.2,3601.0095490716176,1,0,0,2,2,0.0,0.0,0,0,0,0,0,0,0,2668.0,5336.0,0.0,113,264,1357580.5999999999,1276008.5999999987,12013.987610619468,4833.365909090904,3,2,4,57,0,161,0,103,46309.379575596824,11945.939706211868,108,269,7,0.2864721485411141,0.29973474801061006,1.0639274688274054,678790.7,0.6,2,77.6
4406,1,251,610037.5000000002,4708.410756972108,5862.498324974076,1104,29768.115936255006,900.0,55884.4,54984.4,2430.4282868525906,1,0,0,3,2,0.0,0.0,0,0,0,0,0,0,0,2332.0,6996.0,0.0,74,177,610037.5000000002,571773.5999999993,8243.750000000004,3230.3593220338944,3,2,5,38,0,83,0,94,29768.115936255006,9583.51739588671,74,177,7,0.2948207171314741,0.2948207171314741,1.0669214178479052,305019.1500000001,0.6,2,77.6
4429,1,435,3484758.6999999997,15946.747356321788,19034.898189914937,2113,55730.2048275862,700.0,126802.9,126102.9,8010.939540229884,1,0,1,1,3,0.0,0.0,0,0,0,0,0,1,0,7824.0,7824.0,0.0,141,264,3484758.6999999997,3067370.400000006,24714.600709219856,11618.827272727296,5,3,3,3,1,229,69,64,55730.2048275862,21949.019052682648,123,312,7,0.2827586206896552,0.34814814814814815,1.136073654489198,1742380.0499999998,0.6,1,86.6
4431,1,135,152210.29999999993,2140.9577777777795,2053.482617098664,937,15838.562962962966,1100.0,25265.6,24165.6,1127.4837037037032,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,3319.0,3319.0,0.0,58,77,152210.29999999993,136819.00000000015,2624.315517241378,1776.8701298701317,4,2,4,1,0,51,30,26,15838.562962962966,3143.132258075104,42,93,7,0.3111111111111111,0.42962962962962964,1.1124938787741452,76105.54999999997,0.6,2,77.6
4440,1,373,1644523.7,8655.938605898142,10540.68552536224,1967,59459.266756032164,1000.0,99595.4,98595.4,4408.910723860589,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,3114.0,3114.0,0.0,129,244,1644523.7,1584141.3999999985,12748.245736434108,6492.3827868852395,3,2,3,65,0,184,0,60,59459.266756032164,15989.920047888603,111,262,7,0.2975871313672922,0.34584450402144773,1.0381167362963948,822262.25,0.6,2,77.6
4463,1,306,392757.80000000005,2407.9150326797344,2542.396241802337,1913,34012.85228758169,800.0,59562.6,58762.6,1283.5222222222224,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,2844.0,2844.0,0.0,121,185,392757.80000000005,344064.1999999987,3245.932231404959,1859.8064864864793,4,2,4,1,0,127,62,58,34012.85228758169,9525.884394369725,91,215,7,0.2973856209150327,0.3954248366013072,1.1415247503227641,196379.30000000002,0.6,2,77.6
4465,1,88,55498.19999999999,1117.7954545454559,1183.2972584343202,562,13680.148863636357,400.0,17087.5,16687.5,630.6613636363635,1,0,0,2,2,0.0,0.0,0,0,0,0,0,0,0,1006.0,2012.0,0.0,33,55,55498.19999999999,42867.79999999998,1681.7636363636361,779.4145454545451,4,2,2,1,0,27,18,28,13680.148863636357,2522.1942397875127,27,61,7,0.3068181818181818,0.375,1.294636067164632,27749.499999999993,5.3999999999999995,2,75.2
4472,1,280,451344.3000000001,3037.6560714285706,4155.260218166829,1032,43587.02857142861,500.0,68959.7,68459.7,1611.9439285714288,1,0,1,4,3,0.0,0.0,0,0,0,0,0,4,0,1906.25,7625.0,0.0,77,203,451344.3000000001,399199.3999999993,5861.614285714287,1966.4995073891591,4,2,5,43,23,61,0,119,43587.02857142861,7716.687386351552,82,198,7,0.29285714285714287,0.275,1.1306236933221865,225672.85000000003,0.6,1,82.6
4474,1,101,382843.4999999999,7604.597029702968,10912.799496439542,603,24349.232673267332,-6279.5,103750.1,110029.6,3790.529702970296,1,1,0,1,3,460980.0,460980.0,0,0,0,1,0,0,0,7683.2,7683.2,1.0,34,65,382843.4999999999,362570.80000000005,11260.102941176467,5578.012307692308,3,3,5,18,0,58,0,9,24349.232673267332,30037.143454763165,29,72,7,0.2871287128712871,0.3434343434343434,1.055913769117645,191422.44999999992,0.6,1,86.6
4506,1,340,422467.1000000001,2501.1199999999976,3069.856950249805,2125,18243.432058823546,-12790.1,37486.9,50277.0,1242.5502941176474,1,0,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,147,193,422467.1000000001,427913.70000000036,2873.9258503401365,2217.169430051815,2,2,3,83,0,193,0,0,18243.432058823546,12398.779897650593,94,246,7,0.27647058823529413,0.4323529411764706,0.9872717325946792,211233.65000000002,0.6,3,72.6
4508,1,154,227481.30000000002,2749.970779220775,2933.1953311549473,968,30980.745454545453,1000.0,43394.6,42394.6,1477.1512987012989,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,3500.0,3500.0,0.0,65,89,227481.30000000002,196014.20000000016,3499.712307692308,2202.4067415730356,4,2,4,1,0,61,32,28,30980.745454545453,6793.052768284065,46,108,7,0.2987012987012987,0.42207792207792205,1.1605347979891245,113741.05000000002,0.6,2,77.6
4531,1,230,1578596.6000000003,13595.305217391315,14183.5578364641,1077,51505.77478260869,200.0,141090.9,140890.9,6863.463478260871,1,0,0,2,2,0.0,0.0,0,0,0,0,0,0,0,8228.05,16456.1,0.0,93,120,1578596.6000000003,1367452.5999999992,16974.156989247316,11395.438333333326,3,3,3,58,0,106,0,31,51505.77478260869,26429.561545500455,70,160,7,0.30434782608695654,0.43661971830985913,1.1544068145396786,789298.7000000002,0.6,2,81.6
4533,1,109,490168.6,8688.693577981649,12210.94787682785,464,52947.78807339448,1100.0,91511.1,90411.1,4496.959633027523,1,0,1,4,3,0.0,0.0,0,0,0,0,0,0,4,1738.0,6952.0,0.0,31,74,490168.6,420318.00000000006,15811.890322580644,5679.972972972973,5,3,5,1,1,33,15,44,52947.78807339448,17870.98200912599,30,79,7,0.27522935779816515,0.29523809523809524,1.1661851264994598,245084.99999999997,0.6,1,86.6
4540,1,214,202109.9,1733.8584112149497,1826.8874153734957,1153,33982.9714953271,900.0,46575.0,45675.0,944.438785046729,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,2506.0,2506.0,0.0,95,119,202109.9,168935.8000000002,2127.472631578947,1419.628571428573,4,2,3,19,0,85,38,34,33982.97149532709,6482.408057614738,61,153,7,0.2850467289719626,0.4439252336448598,1.1963710474629994,101055.35,0.6,2,77.6
4563,1,423,1986006.7999999998,9237.284160756517,11511.292506781849,2109,74952.48297872333,200.0,146168.4,145968.4,4695.051536643025,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,6502.0,6502.0,0.0,154,269,1986006.8,1921364.3999999985,12896.148051948052,7142.618587360589,3,2,3,85,0,204,0,65,74952.48297872335,25518.2594724721,114,309,7,0.2695035460992908,0.3640661938534279,1.033644008393203,993003.7999999999,0.6,2,77.6
4565,1,424,2992083.399999998,13970.528301886814,15882.773218949738,2019,47682.47617924529,-2766.9,162207.8,164974.69999999998,7056.800471698109,1,0,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,178,203,2992083.399999998,2396122.5999999987,16809.457303370775,11803.559605911323,2,3,3,112,0,246,0,0,47682.47617924529,30643.700942576124,105,319,7,0.24764150943396226,0.4671916010498688,1.2487188259899555,1496041.799999999,0.6,3,76.6
4572,1,324,348151.4000000001,2096.627777777774,2087.71705987049,1969,18068.140432098775,300.0,27783.6,27483.6,1074.5413580246916,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,3518.0,3518.0,0.0,131,193,348151.4000000001,331155.9999999986,2657.644274809161,1715.8341968911845,4,2,4,1,0,133,65,60,18068.140432098775,4793.8303939162415,92,232,7,0.2839506172839506,0.404320987654321,1.051321431591158,174076.10000000003,0.6,2,77.6
4574,1,119,479545.6,7425.986554621847,8233.473656401966,697,46162.401680672265,400.0,80743.0,80343.0,4029.794957983193,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,4536.0,4536.0,0.0,48,71,479545.6,404146.8000000001,9990.533333333333,5692.208450704226,3,2,3,25,0,52,0,19,46162.401680672265,12447.417400218077,32,87,7,0.2689075630252101,0.40336134453781514,1.186562902390913,239773.19999999998,0.6,2,77.6
4597,23,165,935725.0000000002,11225.200000000019,14785.078635945694,1013,48797.09333333334,400.0,129827.9,129427.9,5671.060606060608,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,3162.4,3162.4,0.0,67,86,935725.0000000002,804538.0000000002,13966.044776119406,9355.093023255817,2,3,2,35,0,98,0,0,48797.09333333334,24969.88975579592,55,110,7,0.3333333333333333,0.43790849673202614,1.163058798962883,467858.5000000001,13.799999999999999,2,72.8
4606,1,358,1325502.0999999999,7355.739944134095,7382.4106146807135,1927,35142.70474860333,500.0,66578.0,66078.0,3702.5198324022344,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,11657.0,11657.0,0.0,155,180,1325502.0999999999,1070009.7999999986,8551.626451612903,5944.498888888881,4,3,3,29,0,144,63,59,35142.70474860333,10987.050433136537,100,258,7,0.27932960893854747,0.4626865671641791,1.238775663549999,662751.45,0.6,2,81.6
4608,1,277,600932.1000000002,4217.643682310465,4199.020881740778,1748,24397.005415162464,700.0,42367.0,41667.0,2169.429963898918,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,6198.0,6198.0,0.0,120,157,600932.1000000002,567355.1999999988,5007.767500000002,3613.727388535024,3,2,3,63,0,105,0,52,24397.005415162464,7232.549481844205,81,196,7,0.2924187725631769,0.4332129963898917,1.059181444005451,300466.45000000007,0.6,2,77.6
4631,1,256,218615.20000000004,1563.6890624999958,2040.339592620126,1440,22427.957031249985,800.0,40977.5,40177.5,853.9656250000002,1,0,0,2,2,0.0,0.0,0,0,0,0,0,0,0,831.5,1663.0,0.0,91,165,218615.20000000004,181689.20000000024,2402.3648351648358,1101.1466666666681,4,2,5,1,0,80,47,85,22427.957031249985,9495.798729644173,75,181,7,0.29296875,0.35546875,1.2032371764529743,109308.00000000003,0.6,2,77.6
4633,1,116,211810.50000000006,3359.3250000000003,7629.0571833344475,821,23193.647413793115,700.0,64683.6,63983.6,1825.952586206897,1,0,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,63,53,211810.50000000006,177871.19999999995,3362.0714285714294,3356.06037735849,2,2,2,36,0,53,0,0,23193.647413793115,13256.839038811215,36,80,7,0.3103448275862069,0.5431034482758621,1.1908082927421646,105905.35000000003,0.6,3,72.6
4638,1,319,933769.2999999998,5642.014106583086,7762.554625418035,1298,49784.30564263312,1100.0,84018.4,82918.4,2927.1764890282125,1,0,1,3,3,0.0,0.0,0,0,0,0,0,3,0,2130.0,6390.0,0.0,87,232,933769.2999999998,866033.1999999991,10732.980459770113,3732.9017241379274,4,2,5,45,18,101,0,113,49784.30564263312,13613.74849640057,99,220,7,0.3103448275862069,0.2727272727272727,1.078214207030401,466885.3499999999,0.6,1,82.6
4640,1,287,933791.2,6247.119163763079,7017.47303373349,1533,45979.717421602814,900.0,82613.5,81713.5,3253.62787456446,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,4447.0,4447.0,0.0,103,184,933791.2,859131.999999999,9065.933980582524,4669.195652173908,3,2,3,53,0,139,0,45,45979.717421602814,14925.737058914687,81,206,7,0.28222996515679444,0.3588850174216028,1.086900732367088,466895.99999999994,0.6,2,77.6
4663,1,388,2846315.099999998,14373.626030927848,15515.101277506523,1571,74724.22938144334,700.0,167311.0,166611.0,7335.86365979381,1,0,1,2,3,0.0,0.0,0,0,0,0,0,2,0,3804.25,7608.5,0.0,159,216,2846315.099999998,2581280.799999999,17901.35283018867,11950.374074074069,4,3,3,107,15,166,0,48,74724.22938144334,27581.036357424404,103,285,7,0.2654639175257732,0.424,1.1026755012472875,1423158.249999999,0.6,1,86.6
4665,1,422,319109.4999999999,1370.803554502365,1580.5186456586878,2184,34513.24999999998,300.0,61655.1,61355.1,756.1836492890992,1,0,0,2,2,0.0,0.0,0,0,0,0,0,0,0,829.0,1658.0,0.0,139,283,319109.4999999999,259369.60000000038,2295.7517985611503,916.5003533568918,4,2,5,1,0,149,71,134,34513.24999999998,8156.135487196124,115,307,7,0.2725118483412322,0.3293838862559242,1.2303273012720048,159555.14999999994,0.6,2,77.6
4672,1,73,600448.1000000001,15657.349315068486,17335.144962347153,440,58962.9315068493,1100.0,117929.2,116829.2,8225.316438356165,1,1,0,1,3,153936.0,153936.0,0,0,1,0,0,0,0,6413.7,6413.7,0.0,29,40,600448.1000000001,481168.4,20705.106896551726,12029.210000000001,4,3,3,1,0,34,14,10,58962.9315068493,23475.603443645512,22,51,7,0.3013698630136986,0.42028985507246375,1.2478959549297088,300224.75000000006,11.4,1,81.2
3284,1,167,1074715.9,12418.697604790417,14372.789877005382,564,63682.537125748466,200.0,144694.2,144494.2,6435.424550898203,1,1,0,3,3,281664.0,93888.0,0,0,3,0,0,0,0,4511.066666666667,13533.2,0.0,63,97,1074715.9,895070.6,17058.98253968254,9227.531958762886,3,3,5,44,0,62,0,42,63682.537125748466,26344.502179057235,48,119,7,0.2874251497005988,0.39375,1.2007051734243086,537358.65,0.6,1,86.6
3286,1,88,245534.70000000004,5334.948863636361,7483.95244053452,413,32292.69090909088,300.0,54887.7,54587.7,2790.167045454546,1,0,0,4,2,0.0,0.0,0,0,0,0,0,0,0,999.0,3996.0,0.0,27,61,245534.70000000004,223940.8,9093.87777777778,3671.160655737705,3,2,5,14,0,25,0,36,32292.69090909088,11249.658139435656,27,61,7,0.3068181818181818,0.3068181818181818,1.0964268235176442,122767.75000000003,5.3999999999999995,2,75.2
3288,1,71,100782.0,2426.200000000001,2737.6321001916945,526,24653.678873239438,500.0,35734.6,35234.6,1419.4647887323943,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,1671.0,1671.0,0.0,32,39,100782.0,71478.19999999998,3149.4375,1832.7743589743586,4,2,4,1,0,26,17,13,24653.678873239438,6606.629762981931,21,50,7,0.29577464788732394,0.4507042253521127,1.4099683539876497,50391.4,12.200000000000001,2,71.80000000000001
3311,1,128,428188.1,6507.628906249998,8279.11014596378,589,32000.66640625001,200.0,66157.8,65957.8,3345.21953125,1,0,0,3,2,0.0,0.0,0,0,0,0,0,0,0,2670.3333333333335,8011.0,0.0,39,89,428188.1,404788.4000000001,10979.18205128205,4548.184269662922,3,2,5,20,0,46,0,43,32000.66640625001,12050.72001011102,41,87,7,0.3203125,0.3046875,1.05780723953552,214094.44999999998,0.6,2,77.6
3313,1,104,334631.30000000005,5831.6182692307675,8152.412011461053,460,44416.85865384613,700.0,71992.8,71292.8,3217.608653846154,1,0,0,4,2,0.0,0.0,0,0,0,0,0,0,0,2381.75,9527.0,0.0,33,71,334631.30000000005,271857.00000000006,10140.342424242426,3828.9718309859163,3,2,5,18,0,30,0,41,44416.85865384613,13326.623507345275,34,70,7,0.3269230769230769,0.3173076923076923,1.2309092647973015,167316.05000000002,0.6,2,77.6
3345,1,376,1373287.2,7207.522872340442,7909.178776876637,1962,36494.4776595745,400.0,68840.6,68440.6,3652.359574468085,1,0,0,2,2,0.0,0.0,0,0,0,0,0,0,0,4383.5,8767.0,0.0,130,246,1373287.2,1336741.3999999985,10563.747692307692,5433.908130081295,3,2,3,66,0,186,0,60,36494.4776595745,11184.602896011584,99,277,7,0.2632978723404255,0.34574468085106386,1.0273394689503905,686644.0,0.6,2,77.6
3352,1,67,77558.4,2079.641791044777,2203.999784561755,509,16908.197014925376,500.0,26087.0,25587.0,1157.5880597014925,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,1647.0,1647.0,0.0,29,38,77558.4,61777.599999999984,2674.427586206896,1625.7263157894733,4,2,4,1,0,27,16,11,16908.197014925376,4632.834021089093,23,44,7,0.34328358208955223,0.43283582089552236,1.255445339411049,38779.6,13.799999999999999,2,71.0
3354,47,23,44100.0,2678.2608695652175,2415.0958049393344,737,22204.347826086956,700.0,30600.0,29900.0,1917.391304347826,1,0,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,14,9,44100.0,17500.0,3150.0,1944.4444444444443,2,2,0,14,0,9,0,0,22204.347826086956,6754.155506115516,7,16,7,0.30434782608695654,0.6086956521739131,2.52,22040.899999999998,59.0,3,38.800000000000004
3386,1,365,306920.30000000005,1575.7071232876674,1542.2402428634095,1933,26071.824657534245,900.0,38948.1,38048.1,840.8775342465755,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,2412.0,2412.0,0.0,156,209,306920.30000000005,268212.80000000034,1967.4378205128207,1283.3148325358868,4,2,3,30,0,151,63,58,26071.824657534245,4868.872198144333,109,256,7,0.29863013698630136,0.4273972602739726,1.1443163786366632,153460.55000000002,0.6,2,77.6
3388,1,160,273724.7999999999,3074.676249999995,3555.0597331267254,1044,38944.63937499998,900.0,57876.0,56976.0,1710.7799999999993,1,0,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,75,85,273724.7999999999,218223.40000000017,3649.6639999999984,2567.334117647061,2,2,2,41,0,85,0,0,38944.63937499998,9129.264321997422,46,114,7,0.2875,0.46875,1.2543329450462217,136862.4999999999,0.6,3,72.6
3418,1,108,559731.3999999999,9711.192592592588,10999.943980984835,744,68148.64444444445,300.0,111655.6,111355.6,5182.698148148147,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,1756.0,1756.0,0.0,52,56,559731.3999999999,489077.40000000014,10764.065384615384,8733.525000000003,2,2,2,28,0,56,0,0,68148.64444444445,17870.623229153964,34,74,7,0.3148148148148148,0.48148148148148145,1.1444638415105661,279866.0999999999,0.6,2,77.6
3420,1,84,92883.20000000003,1991.1714285714295,4210.98312830682,501,22419.777380952386,500.0,47095.3,46595.3,1105.7523809523814,1,0,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,46,38,92883.20000000003,74375.19999999998,2019.2000000000005,1957.2421052631573,2,2,2,30,0,38,0,0,22419.777380952386,8520.405188896595,22,62,7,0.2619047619047619,0.5476190476190477,1.2488463896567679,46441.70000000002,7.000000000000001,3,69.4
3443,1,336,427143.2,2446.98214285714,2553.9901782282045,1933,22493.616071428587,900.0,35171.6,34271.6,1271.259523809524,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,2704.0,2704.0,0.0,124,212,427143.2,395042.79999999865,3444.703225806452,1863.4094339622577,4,2,4,1,0,153,63,59,22493.616071428587,4800.137419367844,103,233,7,0.30654761904761907,0.36904761904761907,1.0812580307754032,213572.0,0.6,2,77.6
3445,1,222,340521.29999999993,3001.2716216216177,7259.921663156145,1126,35211.339639639635,700.0,85959.5,85259.5,1533.8797297297294,1,0,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,128,94,340521.29999999993,325760.99999999994,2660.3226562499995,3465.542553191489,2,2,2,91,0,94,0,0,35211.339639639635,15611.494673177172,70,152,7,0.3153153153153153,0.5765765765765766,1.0453102120880031,170260.74999999994,0.6,3,72.6
3454,1,366,2216515.1,11918.307923497274,14130.293824872335,1896,54987.500819672176,1637.3,143331.5,141694.2,6056.05218579235,1,0,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,165,180,2216515.1,1832390.5999999987,13433.424848484849,10179.94777777777,2,3,2,102,0,201,0,0,54987.500819672176,32334.240952818505,100,266,7,0.273224043715847,0.4782608695652174,1.2096302502315837,1108257.6500000001,0.6,3,76.6
3477,1,267,2100411.3999999994,15540.116853932597,18681.257760623357,1307,69488.46067415737,800.0,132660.0,131860.0,7866.709363295878,1,0,1,1,3,0.0,0.0,0,0,0,0,0,1,0,5305.0,5305.0,0.0,87,166,2100411.3999999994,1864249.799999999,24142.659770114937,11230.420481927706,5,3,3,1,9,132,43,39,69488.46067415737,22993.872332891984,82,185,7,0.30711610486891383,0.3438735177865613,1.12667916070046,1050206.3999999997,0.6,1,86.6
3486,1,405,618794.2,2796.3501234567866,2940.4413432174083,2153,46009.013333333336,1100.0,105066.3,103966.3,1527.8869135802468,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,3854.0,3854.0,0.0,185,220,618794.2,513727.59999999846,3344.8335135135135,2335.1254545454476,3,2,3,114,0,154,0,66,46009.013333333336,22559.35422226147,114,291,7,0.2814814814814815,0.4567901234567901,1.204518114269122,309397.49999999994,0.6,2,77.6
3488,1,328,416024.8000000003,2485.4067073170695,2484.8029206335696,1729,26664.245121951222,900.0,40797.1,39897.1,1268.3682926829276,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,3472.0,3472.0,0.0,140,188,416024.8000000003,399188.5999999988,2971.605714285716,2123.3436170212703,3,2,3,84,0,136,0,52,26664.245121951222,5631.859273433236,100,228,7,0.3048780487804878,0.4268292682926829,1.042176054125798,208012.80000000013,0.6,2,77.6
3511,1,246,724606.6000000001,5649.748780487801,6440.836163353461,1551,45038.59796747971,1000.0,87653.9,86653.9,2945.555284552846,1,0,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,106,140,724606.6000000001,665231.6000000003,6835.911320754718,4751.654285714288,2,2,2,55,0,140,0,0,45038.59796747971,14615.254198065611,75,171,7,0.3048780487804878,0.43089430894308944,1.0892546295154946,362303.4,0.6,3,72.6
3513,1,319,440157.39999999985,2686.085266457675,2718.3583659722694,1940,21936.44764890281,700.0,33901.5,33201.5,1379.8037617554853,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,3983.0,3983.0,0.0,125,194,440157.39999999985,416703.79999999865,3521.2591999999986,2147.957731958756,4,2,4,1,0,135,63,59,21936.44764890281,5202.491939372146,99,220,7,0.3103448275862069,0.39184952978056425,1.056283624003432,220079.09999999992,0.6,2,77.6
3518,1,334,618061.1000000002,3498.1907185628693,4236.484093918177,1406,30758.852095808365,900.0,76946.7,76046.7,1850.482335329342,1,0,0,4,2,0.0,0.0,0,0,0,0,0,0,0,2157.25,8629.0,0.0,110,224,618061.1000000002,550334.599999999,5618.737272727275,2456.8508928571387,3,2,5,64,0,98,0,126,30758.852095808365,11621.384237289978,105,229,7,0.3143712574850299,0.32934131736526945,1.1230642231108152,309030.95000000007,0.6,2,77.6
3520,1,343,273125.10000000015,1540.1402332361472,1632.7632641263938,1830,15875.329446064143,1100.0,23455.0,22355.0,796.2830903790092,1,0,0,2,2,0.0,0.0,0,0,0,0,0,0,0,1490.0,2980.0,0.0,117,226,273125.10000000015,255143.00000000032,2334.4025641025655,1128.9513274336298,4,2,5,1,0,116,60,110,15875.329446064143,2893.6676001088913,95,248,7,0.27696793002915454,0.34110787172011664,1.0704785159694752,136562.95000000007,0.6,2,77.6
3522,1,384,3417615.2000000016,17628.568229166605,20499.461539345757,1988,65324.4369791666,500.0,137318.6,136818.6,8900.039583333337,1,0,1,0,2,0.0,0.0,0,0,0,0,0,1,0,0.0,0.0,0.0,135,205,3417615.2000000016,2822375.9999999986,25315.66814814816,13767.687804878042,4,3,2,5,5,244,65,0,65324.4369791666,24522.087744446155,102,282,7,0.265625,0.39705882352941174,1.2109000359980397,1708808.000000001,0.6,2,81.6
3545,1,203,138329.69999999995,1266.5738916256166,1277.4820048947151,1327,16378.683743842366,200.0,22223.6,22023.6,681.4270935960589,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,2100.0,2100.0,0.0,83,120,138329.69999999995,118784.80000000022,1666.6228915662646,989.8733333333352,4,2,3,1,0,81,43,39,16378.683743842366,2587.9459332542438,59,144,7,0.29064039408866993,0.4088669950738916,1.1645404125780376,69165.24999999999,0.6,2,77.6
3547,1,91,108419.3,2248.2142857142862,2013.7228745436416,675,13338.936263736261,800.0,25025.0,24225.0,1191.4208791208791,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,3230.0,3230.0,0.0,41,50,108419.3,96168.19999999998,2644.3731707317074,1923.3639999999996,4,2,4,1,0,33,22,17,13338.936263736261,3404.7202854115035,28,63,7,0.3076923076923077,0.45054945054945056,1.127392422859116,54210.05,4.199999999999998,2,75.8
3552,1,80,117808.60000000002,2346.3075000000003,2438.0737020030238,464,36908.57625,1100.0,48604.7,47504.7,1472.6075000000003,1,0,0,2,2,0.0,0.0,0,0,0,0,0,0,0,1761.5,3523.0,0.0,37,43,117808.60000000002,69895.99999999999,3184.016216216217,1625.488372093023,3,2,4,22,0,23,0,20,36908.57625,8352.210026871537,25,55,7,0.3125,0.4625,1.6854841478768463,58904.70000000001,8.599999999999998,2,73.6
