client_id,recency_days,frequency,monetary_value,avg_transaction_amount,transaction_amount_volatility,customer_tenure_days,avg_balance,min_balance,max_balance,balance_range,monetary_per_transaction,total_account_count,loan_count,card_count,permanent_order_count,product_diversity_score,total_loan_amount,avg_loan_amount,active_loans,completed_loans,in_progress_loans,defaulted_loans,gold_cards,classic_cards,junior_cards,avg_order_amount,total_order_amount,loan_default_rate,credit_transaction_count,withdrawal_transaction_count,credit_amount,withdrawal_amount,avg_credit_amount,avg_withdrawal_amount,operation_type_diversity,transaction_type_diversity,transaction_category_diversity,cash_deposit_count,card_withdrawal_count,cash_withdrawal_count,collection_from_bank_count,remittance_to_bank_count,avg_account_balance,balance_volatility,weekend_transaction_count,weekday_transaction_count,transaction_day_diversity,weekend_transaction_ratio,credit_transaction_ratio,credit_withdrawal_ratio,clv_indicator,churn_risk,cross_sell_potential,engagement_score,predicted_transactions_1yr,expected_avg_profit,clv_1yr
4422,0,430,557263.5,2548.6476744186007,2939.178054510045,1835,20623.914186046524,1100.0,40573.2,39473.2,1295.961627906977,1,0,0,3,2,0.0,0.0,0,0,0,0,0,0,0,1814.0,5442.0,0.0,132,298,557263.5,538654.9999999987,4221.693181818182,1807.5671140939555,3,2,5,72,0,130,0,168,20623.914186046524,5985.208211769745,124,306,7,0.2883720930232558,0.3069767441860465,1.034546230889904,278632.35,0.0,2,78.0,85.53133514986376,1295.9616279069767,110845.32833787466
4424,0,61,69182.29999999999,2059.1032786885253,1860.8857468033173,470,15209.865573770492,1000.0,20838.7,19838.7,1134.1360655737703,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,2777.0,2777.0,0.0,28,33,69182.29999999999,56422.99999999999,2470.7964285714284,1709.7878787878783,4,2,4,1,0,22,15,11,15209.865573770492,3256.058420897107,17,44,7,0.2786885245901639,0.4590163934426229,1.2261365046169117,34591.74999999999,15.6,2,70.2,47.37234042553191,1134.1360655737703,53726.67978723403
4449,0,195,1194593.8,11813.701025641038,13104.029632580414,1128,45001.114871794896,-1483.8,141170.2,142654.0,6126.122051282052,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,4609.9,4609.9,0.0,86,87,1194593.8,823424.9000000001,13890.625581395348,9464.654022988509,2,3,3,49,0,109,0,0,45001.114871794896,25733.93171815514,65,130,7,0.3333333333333333,0.4971098265895953,1.4507622978124657,597297.5,0.0,2,82.0,63.09840425531915,6126.122051282052,386548.5257092199
4456,0,115,306439.4,5137.304347826086,5410.260487281929,638,28336.120869565224,700.0,49197.1,48497.1,2664.690434782609,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,8101.0,8101.0,0.0,46,69,306439.4,284350.6000000001,6661.7260869565225,4121.023188405799,3,2,3,25,0,52,0,17,28336.120869565224,7980.333603879564,36,79,7,0.3130434782608696,0.4,1.077681566348022,153220.30000000002,0.0,2,78.0,65.79153605015675,2664.690434782609,175314.0768025079
4458,0,432,980965.1999999998,4384.613425925941,5491.66852877054,2072,32054.372453703687,900.0,73444.3,72544.3,2270.7527777777773,1,0,0,2,2,0.0,0.0,0,0,0,0,0,0,0,2966.0,5932.0,0.0,140,292,980965.1999999998,913187.7999999984,7006.894285714285,3127.3554794520496,3,2,4,72,0,164,0,128,32054.372453703687,10092.45930852821,129,303,7,0.2986111111111111,0.324074074074074,1.0742206586640792,490483.1999999999,0.0,2,78.0,76.1003861003861,2270.7527777777773,172805.1631274131
4479,0,492,1913915.3999999997,7616.622764227639,12329.24291430785,1715,55755.13943089425,800.0,152089.5,151289.5,3890.071951219511,1,0,1,4,3,0.0,0.0,0,0,0,0,0,4,0,1058.25,4233.0,0.0,135,340,1913915.3999999997,1652400.0,14177.151111111109,4860.0,4,3,5,79,12,155,0,190,55755.13943089425,23960.020903106717,143,349,7,0.290650406504065,0.2842105263157894,1.1582639796659402,956958.5999999996,0.0,1,87.0,0.0,0.0,0.0
4481,26,20,38800.0,2960.0,2666.8333281253254,626,19070.0,200.0,27700.0,27500.0,1940.0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,8,38800.0,20400.0,3233.333333333333,2550.0,2,2,0,12,0,8,0,0,19070.0,5548.646112720699,6,14,7,0.3,0.6,1.9019607843137252,19395.1,47.6,3,46.6,0.0,0.0,0.0
4483,0,335,263487.4,1450.1671641791004,1493.3408760334526,1720,27534.31671641789,900.0,44456.7,43556.7,786.529552238806,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,2107.0,2107.0,0.0,139,196,263487.4,222318.6000000003,1895.592805755396,1134.2785714285728,4,2,3,27,0,144,56,52,27534.31671641789,7214.6360356463165,95,240,7,0.2835820895522388,0.4149253731343283,1.1851792877429044,131744.30000000002,0.0,2,78.0,71.09011627906976,786.529552238806,55914.47732558139
4515,0,82,91635.89999999998,2016.0841463414647,2117.15528477932,599,21340.26951219513,1000.0,30768.1,29768.1,1117.510975609756,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,2969.0,2969.0,0.0,41,41,91635.89999999998,73683.00000000009,2235.021951219512,1797.1463414634168,4,2,4,1,0,25,20,16,21340.26951219513,5274.012761696799,28,54,7,0.3414634146341463,0.5,1.2436505028296876,45818.54999999999,7.200000000000002,2,74.4,49.96661101836394,1117.5109756097559,55838.23622704507
4522,0,146,725253.9,9520.039041095886,10890.371366609692,873,59591.65616438355,800.0,91968.1,91168.1,4967.492465753425,1,0,1,1,3,0.0,0.0,0,0,0,0,1,0,0,3904.0,3904.0,0.0,58,88,725253.9,664671.8000000002,12504.377586206898,7553.088636363638,4,2,3,30,9,55,0,24,59591.65616438355,14585.943306409456,43,103,7,0.2945205479452055,0.3972602739726027,1.0911458858341814,362627.85,0.0,1,83.0,61.042382588774345,4967.492465753425,303227.5756013746
4524,0,266,1013243.9,7392.789097744376,8164.920484969863,1384,43052.95601503761,1000.0,83435.2,82435.2,3809.1875939849615,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,7774.0,7774.0,0.0,94,172,1013243.9,953237.9999999992,10779.190425531917,5542.081395348831,3,2,3,49,0,131,0,41,43052.95601503761,17267.913278108717,80,186,7,0.3007518796992481,0.3533834586466165,1.062949546702923,506622.55,0.0,2,78.0,70.15173410404624,3809.1875939849624,267221.1152456647
4547,0,319,1880305.0,11493.930407523532,14950.457502321686,2029,55906.48902821319,700.0,163152.0,162452.0,5894.373040752351,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,1152.0,1152.0,0.0,145,156,1880305.0,1533819.8000000005,12967.620689655172,9832.178205128206,2,3,2,79,0,174,0,0,55906.48902821319,29864.88717927549,80,239,7,0.2507836990595611,0.4817275747508305,1.225896940435897,940153.1,0.0,2,82.0,57.38541153277476,5894.373040752351,338251.0226712666
4549,0,91,118005.20000000004,2337.254945054946,2468.8353909514008,606,21690.385714285705,700.0,34702.7,34002.7,1296.76043956044,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,3146.0,3146.0,0.0,41,50,118005.20000000004,94685.00000000007,2878.1756097560983,1893.7000000000016,4,2,4,1,0,34,20,16,21690.385714285705,6395.993616173127,34,57,7,0.3736263736263736,0.4505494505494505,1.2462924433648404,59003.20000000001,3.5999999999999988,2,76.2,54.81023102310231,1296.76043956044,71075.73927392742
4556,0,312,539576.1000000002,3269.2266025641006,4469.678655680479,1272,45016.89294871799,200.0,75964.7,75764.7,1729.4105769230775,1,0,0,3,2,0.0,0.0,0,0,0,0,0,0,0,1327.0,3981.0,0.0,93,219,539576.1000000002,480422.5999999992,5801.893548387099,2193.710502283101,3,2,5,52,0,108,0,111,45016.89294871799,10083.47413357709,97,215,7,0.3108974358974359,0.2980769230769231,1.123128054342159,269788.6500000001,0.0,2,78.0,89.52830188679246,1729.4105769230775,154831.1922169812
4581,0,143,717698.8999999998,9613.034265734266,10918.135359898088,924,36413.17762237763,200.0,74448.1,74248.1,5018.873426573425,1,0,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,61,82,717698.8999999998,656965.0000000001,11765.555737704915,8011.768292682928,2,2,2,31,0,82,0,0,36413.17762237763,14325.801782937033,42,101,7,0.2937062937062937,0.4265734265734265,1.0924461729315864,358849.7499999999,0.0,3,73.0,56.488095238095234,5018.873426573425,283506.60010822496
4527,0,320,925228.3999999996,5503.640000000013,6839.25209968417,1497,54388.82593749999,200.0,93905.7,93705.7,2891.338749999999,1,1,0,2,3,37128.0,18564.0,2,0,0,0,0,0,0,2382.5,4765.0,0.0,100,220,925228.3999999996,835936.399999999,9252.283999999996,3799.710909090904,3,2,4,51,0,163,0,57,54388.82593749999,12093.73059523051,87,233,7,0.271875,0.3125,1.1068167386896908,462615.0999999999,0.0,1,83.0,78.02271209084837,2891.3387499999985,225590.0908483633
4529,0,312,1106946.9999999998,6847.788461538458,10519.984292889025,1046,49882.26089743589,900.0,96558.8,95658.8,3547.9070512820504,1,1,0,5,3,342720.0,68544.0,5,0,0,0,0,0,0,1965.8,9829.0,0.0,72,227,1106946.9999999998,837528.0,15374.263888888883,3689.550660792952,4,3,6,4,0,97,34,143,49882.26089743589,18266.86266429509,88,224,7,0.282051282051282,0.2408026755852843,1.3216835735641077,553474.3999999999,0.0,1,87.0,108.87189292543022,3547.9070512820504,386267.35659655824
4542,0,109,661553.7999999998,11148.218348623854,14032.16178196416,804,55741.83027522934,1000.0,107951.6,106951.6,6069.300917431191,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,9546.0,9546.0,0.0,53,53,661553.7999999998,505652.0,12482.147169811316,9540.603773584906,3,3,3,27,0,44,0,12,55741.83027522934,24246.996168408867,35,74,7,0.3211009174311927,0.5,1.3083183691550706,330777.4999999999,0.0,2,82.0,49.483830845771145,6069.300917431191,300332.2599502487
4544,0,97,688161.6,13401.738144329893,15161.12741114484,573,51911.489690721646,400.0,116982.9,116582.9,7094.449484536082,1,0,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,48,45,688161.6,543119.0000000001,14336.7,12069.311111111114,2,3,2,30,0,49,0,0,51911.48969072166,25634.60935545061,30,67,7,0.3092783505154639,0.5161290322580645,1.267054917982983,344081.1,1.200000000000001,3,76.4,0.0,0.0,0.0
4559,0,375,1832652.2,9505.41493333335,10473.024406785476,2106,65914.25093333331,800.0,115356.0,114556.0,4887.072533333333,1,0,1,1,3,0.0,0.0,0,0,0,0,1,0,0,7701.0,7701.0,0.0,143,232,1832652.2,1731878.3999999985,12815.74965034965,7464.99310344827,4,2,3,74,12,156,0,64,65914.25093333331,20796.12966854553,103,272,7,0.2746666666666666,0.3813333333333333,1.0581875725224137,916327.0,0.0,1,83.0,64.9928774928775,4887.072533333333,317624.90645773977
4561,0,196,382542.4,3785.518367346936,4162.07758099546,1128,27118.031122448974,300.0,46189.3,45889.3,1951.74693877551,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,3041.0,3041.0,0.0,79,117,382542.4,359419.2000000002,4842.308860759494,3071.958974358976,3,2,3,42,0,85,0,32,27118.031122448974,6310.63895042056,56,140,7,0.2857142857142857,0.4030612244897959,1.0643349047574524,191271.8,0.0,2,78.0,63.42198581560284,1951.7469387755102,123783.66666666667
4576,0,398,1162156.3999999994,5652.8256281407175,6338.376841207454,2046,46309.84522613067,400.0,90862.2,90462.2,2919.990954773868,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,8301.0,8301.0,0.0,141,257,1162156.3999999994,1087668.1999999986,8242.243971631202,4232.171984435792,3,2,3,74,0,194,0,63,46309.84522613067,15090.134240589294,117,281,7,0.2939698492462311,0.3542713567839196,1.068484304312658,581078.7999999997,0.0,2,78.0,71.0019550342131,2919.990954773868,207325.06647116315
4578,0,93,272550.59999999986,5549.819354838705,6376.180839404985,491,25421.21505376345,200.0,54654.1,54454.1,2930.6516129032243,1,0,0,2,2,0.0,0.0,0,0,0,0,0,0,0,4947.5,9895.0,0.0,34,59,272550.59999999986,243582.6000000001,8016.194117647055,4128.518644067798,3,2,4,18,0,36,0,23,25421.21505376345,9904.138003818569,27,66,7,0.2903225806451613,0.3655913978494624,1.1189247507826905,136275.89999999994,2.799999999999998,2,76.6,69.13441955193483,2930.6516129032243,202608.898167006
4593,0,226,239755.70000000007,1916.742920353978,2013.4722826375555,1445,30290.996902654857,400.0,48259.7,47859.7,1060.8659292035402,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,2125.0,2125.0,0.0,91,135,239755.70000000007,193428.20000000024,2634.6780219780226,1432.8014814814833,4,2,4,1,0,92,47,43,30290.996902654857,8071.5154877625555,69,157,7,0.3053097345132743,0.4026548672566372,1.2395074761591112,119878.45000000004,0.0,2,78.0,57.086505190311414,1060.8659292035402,60561.128373702435
4610,0,260,432521.1,3107.7603846153816,2996.542655234658,1397,34299.02,900.0,59852.5,58952.5,1663.5426923076925,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,4518.0,4518.0,0.0,115,145,432521.1,375496.5999999991,3761.053043478261,2589.6317241379243,3,2,3,69,0,104,0,41,34299.02,10292.653623661072,77,183,7,0.2961538461538461,0.4423076923076923,1.1518642246028357,216261.15,0.0,2,78.0,67.9312813171081,1663.5426923076923,113006.58661417325
4612,0,60,50149.00000000001,1345.4933333333342,1253.277091775142,490,15407.488333333336,1100.0,21977.0,20877.0,835.8166666666668,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,2010.0,2010.0,0.0,29,31,50149.00000000001,30580.599999999984,1729.2758620689658,986.4709677419348,4,2,3,1,0,19,16,12,15407.488333333336,3741.328954275301,21,39,7,0.35,0.4833333333333333,1.63989588170278,25075.1,16.0,2,70.0,44.693877551020414,835.8166666666668,37355.887755102056
4627,0,234,1546467.0999999996,12888.20811965814,14053.4979790356,1409,51313.17905982907,600.0,95203.5,94603.5,6608.83376068376,1,0,1,1,3,0.0,0.0,0,0,0,0,0,1,0,3072.1,3072.1,0.0,93,125,1546467.0999999996,1297098.6,16628.67849462365,10376.7888,4,3,2,1,10,131,46,0,51313.17905982907,18773.11901186814,60,174,7,0.2564102564102564,0.4266055045871559,1.1922509977267723,773234.4499999998,0.0,1,87.0,60.61745919091555,6608.8337606837595,400610.7107877927
4629,0,297,353586.6000000001,2260.462626262623,2409.220061804199,1776,29013.65723905724,700.0,42618.9,41918.9,1190.5272727272732,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,2559.0,2559.0,0.0,113,184,353586.6000000001,317770.8000000003,3129.084955752214,1727.015217391306,4,2,4,1,0,131,58,53,29013.65723905724,6804.89999647686,89,208,7,0.2996632996632997,0.3804713804713804,1.112709537817823,176793.90000000008,0.0,2,78.0,61.038851351351354,1190.527272727273,72668.41722972975
4644,0,69,76635.90000000001,1998.781159420291,2052.9242995753325,473,17440.421739130434,200.0,26528.5,26328.5,1110.6652173913044,1,0,0,2,2,0.0,0.0,0,0,0,0,0,0,0,1682.0,3364.0,0.0,27,42,76635.90000000001,61279.99999999999,2838.366666666667,1459.0476190476188,4,2,5,1,0,20,15,22,17440.421739130434,4715.327635796162,23,46,7,0.3333333333333333,0.391304347826087,1.2505858355091388,38318.55,12.400000000000002,2,71.8,53.245243128964056,1110.6652173913044,59137.63953488372
4659,0,251,1001069.8000000004,7844.4501992032,8325.053413514517,1421,52098.18446215143,500.0,82000.1,81500.1,3988.325896414344,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,5947.0,5947.0,0.0,95,156,1001069.8000000004,967887.199999999,10537.576842105263,6204.405128205122,3,2,3,48,0,114,0,42,52098.18446215143,11991.738552932013,76,175,7,0.3027888446215139,0.3784860557768924,1.0342835404786852,500535.5000000001,0.0,2,78.0,64.47220267417312,3988.3258964143442,257136.1555242788
4661,0,90,266217.1,5568.669999999996,5787.199588076774,530,34488.530000000006,800.0,53747.4,52947.4,2957.967777777777,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,5476.0,5476.0,0.0,37,53,266217.1,234963.20000000007,7195.056756756756,4433.267924528303,3,2,3,20,0,40,0,13,34488.530000000006,8600.63691437502,30,60,7,0.3333333333333333,0.4111111111111111,1.1330161489118291,133109.15,3.999999999999999,2,76.0,61.98113207547169,2957.9677777777774,183338.19150943393
4678,0,210,289212.8,2596.2819047619028,2956.238051313632,1032,25145.94428571427,800.0,39275.6,38475.6,1377.2038095238092,1,0,0,2,2,0.0,0.0,0,0,0,0,0,0,0,2253.5,4507.0,0.0,85,125,289212.8,256006.40000000017,3402.503529411764,2048.051200000001,3,2,4,51,0,67,0,58,25145.94428571427,6156.202138217591,60,150,7,0.2857142857142857,0.4047619047619047,1.1297092572685672,144606.99999999997,0.0,2,78.0,74.2732558139535,1377.2038095238095,102289.41085271319
4693,0,146,157441.8,1962.734246575344,1983.6779344557583,748,22622.99315068494,600.0,33245.5,32645.5,1078.3684931506848,1,0,0,2,2,0.0,0.0,0,0,0,0,0,0,0,1517.5,3035.0,0.0,61,85,157441.8,129117.40000000013,2581.0131147540983,1519.028235294119,3,2,4,37,0,45,0,40,22622.99315068494,5215.080055055922,45,101,7,0.3082191780821918,0.4178082191780822,1.2193693491349722,78721.5,0.0,2,78.0,71.2433155080214,1078.3684931506848,76826.54679144385
4695,0,145,189612.1,2252.353793103445,2548.439167766902,827,36553.53172413792,600.0,56783.4,56183.4,1307.6696551724135,1,0,0,2,2,0.0,0.0,0,0,0,0,0,0,0,1683.0,3366.0,0.0,53,92,189612.1,136979.20000000013,3577.5867924528297,1488.9043478260885,4,2,5,1,0,46,27,46,36553.53172413792,10760.24029415125,40,105,7,0.2758620689655172,0.3655172413793103,1.3842400890062123,94806.65,0.0,2,78.0,63.99637243047158,1307.6696551724137,83686.11426844014
4710,0,94,667673.0000000001,13215.104255319156,14481.314874157591,541,66271.97234042552,1100.0,98482.2,97382.2,7102.90425531915,1,1,0,1,3,334620.0,334620.0,0,0,1,0,0,0,0,5577.3,5577.3,0.0,38,47,667673.0000000001,466662.8000000001,17570.34210526316,9928.995744680851,4,3,3,2,0,46,18,10,66271.97234042552,19666.753740119293,31,63,7,0.3297872340425531,0.4470588235294118,1.4307397118433267,333837.4000000001,2.400000000000002,1,85.8,0.0,0.0,0.0
4712,0,173,954590.7,10772.565317919096,13312.308190135118,987,44806.22890173412,600.0,133750.5,133150.5,5517.865317919075,1,1,0,1,3,133848.0,133848.0,0,0,1,0,0,0,0,5577.3,5577.3,0.0,72,98,954590.7,870919.1000000001,13258.204166666666,8886.929591836735,3,3,3,40,0,92,0,9,44806.22890173412,30325.63815516877,51,122,7,0.2947976878612717,0.4235294117647059,1.0960727580782186,477296.25,0.0,1,87.0,63.97669706180344,5517.865317919075,353014.7978723404
4727,0,293,1824412.9,12216.400341296943,15936.604146020329,1947,53568.5982935153,600.0,156780.3,156180.3,6226.665187713309,1,0,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,140,138,1824412.9,1581661.4000000004,13031.520714285713,11461.314492753623,2,3,2,77,0,153,0,0,53568.5982935153,28947.864020335503,94,199,7,0.3208191126279863,0.5035971223021583,1.15347880399686,912206.75,0.0,3,77.0,54.928094504365696,6226.66518771331,342018.85387776064
4729,0,277,1708400.6,12217.992779783408,14807.318450477826,1628,57985.07942238264,800.0,142681.4,141881.4,6167.5111913357405,1,0,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,125,140,1708400.6,1518342.399999999,13667.2048,10845.30285714285,2,3,2,77,0,152,0,0,57985.07942238264,27434.31928446832,94,183,7,0.3393501805054151,0.4716981132075472,1.1251747958826686,854200.6000000001,0.0,3,77.0,62.103808353808354,6167.5111913357405,383025.9330466831
4744,0,45,77804.0,2994.9822222222238,2726.364468089065,373,22787.25555555556,700.0,32510.0,31810.0,1728.977777777778,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,2396.0,2396.0,0.0,21,24,77804.0,56970.19999999999,3704.9523809523807,2373.7583333333328,4,2,4,1,0,16,12,8,22787.25555555556,5635.482005421909,11,34,7,0.2444444444444444,0.4666666666666667,1.365696451829202,38902.6,22.0,2,67.0,44.03485254691689,1728.9777777777779,76135.28150134048
4746,0,324,208022.00000000003,1230.4117283950588,1562.3756792007482,1337,28555.27314814813,800.0,38727.0,37927.0,642.0432098765433,1,0,0,3,2,0.0,0.0,0,0,0,0,0,0,0,806.0,2418.0,0.0,106,218,208022.00000000003,190631.40000000023,1962.471698113208,874.4559633027534,4,2,5,18,0,101,44,117,28555.27314814813,5527.097176709845,94,230,7,0.2901234567901234,0.3271604938271605,1.0912263142378422,104011.60000000002,0.0,2,78.0,88.45175766641735,642.0432098765433,56789.850411368745
4763,0,523,1019721.2,3755.326577437868,5509.106425102389,1878,42067.58986615678,1100.0,92060.2,90960.2,1949.753728489484,1,0,1,4,3,0.0,0.0,0,0,0,0,0,4,0,1318.25,5273.0,0.0,127,396,1019721.2,944314.5999999988,8029.300787401575,2384.632828282825,4,2,5,66,53,118,0,225,42067.58986615678,13155.371457014257,147,376,7,0.2810707456978967,0.24282982791587,1.079853260767123,509861.5,0.0,1,83.0,0.0,0.0,0.0
4776,0,109,464489.4999999999,8224.006422018349,8534.692419236731,684,29490.25504587157,-726.8,61618.4,62345.2,4261.371559633027,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,1680.6,1680.6,0.0,52,48,464489.4999999999,279411.2,8932.490384615383,5821.066666666667,3,3,3,8,0,57,22,0,29490.25504587157,15283.529768818078,33,76,7,0.3027522935779816,0.52,1.6623868334554943,232245.34999999995,0.0,2,82.0,58.16520467836257,4261.371559633027,247863.54897660812
4793,0,184,571614.8,6028.088043478257,6579.314618403933,1028,35241.00489130434,900.0,56080.3,55180.3,3106.602173913044,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,4670.0,4670.0,0.0,70,114,571614.8,537553.4000000001,8165.925714285715,4715.380701754387,3,2,3,36,0,85,0,29,35241.00489130434,9031.63814149065,53,131,7,0.2880434782608695,0.3804347826086957,1.0633637513966052,285808.0,0.0,2,78.0,65.3307392996109,3106.6021739130438,202956.61673151754
4795,0,183,209510.5,2116.648633879778,2453.724500460521,990,21195.48633879784,600.0,38555.8,37955.8,1144.8661202185792,1,0,0,2,2,0.0,0.0,0,0,0,0,0,0,0,1207.0,2414.0,0.0,62,121,209510.5,177836.20000000016,3379.201612903226,1469.720661157026,4,2,5,1,0,65,32,56,21195.48633879784,6859.448773265469,53,130,7,0.2896174863387978,0.3387978142076502,1.1781094062963549,104755.85,0.0,2,78.0,67.46969696969697,1144.8661202185792,77243.7702020202
4812,0,120,168951.20000000004,2565.5133333333347,2764.9436490355,733,22943.321666666678,300.0,35527.7,35227.7,1407.926666666667,1,0,0,1,2,0.0,0.0,0,0,0,0,0,0,0,1937.0,1937.0,0.0,46,74,168951.20000000004,138910.4000000001,3672.852173913044,1877.167567567569,4,2,4,1,0,55,24,19,22943.321666666678,6207.637597810037,33,87,7,0.275,0.3833333333333333,1.2162602656100616,84476.20000000003,0.0,2,78.0,59.75443383356071,1407.926666666667,84129.86084583904
4861,0,167,343509.10000000003,3884.701197604787,4817.2191054339255,772,33258.077844311374,1000.0,51549.8,50549.8,2056.9407185628743,1,1,0,3,3,252864.0,84288.0,0,0,3,0,0,0,0,2019.3333333333333,6058.0,0.0,54,113,343509.10000000003,305236.0000000001,6361.27962962963,2701.20353982301,3,2,5,29,0,51,0,62,33258.077844311374,8105.188941840903,49,118,7,0.2934131736526946,0.3233532934131736,1.1253885518090916,171755.45,0.0,1,83.0,78.95725388601036,2056.9407185628743,162410.39054404147
4863,0,365,2206467.199999999,11876.112054794532,13614.32176227787,1985,51067.42767123278,-2244.9,122101.1,124346.0,6045.115616438353,1,0,1,0,2,0.0,0.0,0,0,0,0,0,1,0,0.0,0.0,0.0,143,192,2206467.199999999,1783892.6999999986,15429.84055944055,9291.107812499991,3,3,3,13,0,222,65,0,51067.42767123278,25556.925954316845,106,259,7,0.2904109589041095,0.426865671641791,1.2368833618748485,1103234.1999999995,0.0,2,82.0,67.11586901763225,6045.115616438353,405723.1879093197
4927,31,28,47702.6,2550.092857142857,2707.8537798929287,811,18568.135714285712,200.0,26100.0,25900.0,1703.6642857142856,1,0,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,14,14,47702.6,23700.0,3407.328571428571,1692.857142857143,2,2,1,13,0,14,0,0,18568.135714285712,5731.408691697875,9,19,7,0.3214285714285714,0.5,2.012767932489452,23845.4,47.39999999999999,3,46.2,0.0,0.0,0.0
4929,0,145,439013.5,5484.153793103445,6242.514869959825,1023,51008.790344827576,700.0,83926.4,83226.4,3027.679310344828,1,0,1,0,2,0.0,0.0,0,0,0,0,0,1,0,0.0,0.0,0.0,69,76,439013.5,356188.80000000016,6362.514492753623,4686.694736842107,3,2,2,36,2,74,0,0,51008.79034482757,17060.52440478594,45,100,7,0.3103448275862069,0.4758620689655172,1.2325303322283008,219507.35,0.0,2,78.0,51.73509286412512,3027.6793103448276,156637.27028347997
4944,0,270,322390.60000000027,2208.108148148144,5379.149400469629,1333,33245.27185185185,800.0,79995.2,79195.2,1194.0392592592602,1,0,1,0,2,0.0,0.0,0,0,0,0,0,0,1,0.0,0.0,0.0,158,112,322390.6,273798.6000000002,2040.4468354430376,2444.630357142859,3,2,2,114,5,107,0,0,33245.27185185186,14066.380234456905,77,193,7,0.2851851851851852,0.5851851851851851,1.1774735152042404,161195.90000000014,0.0,2,78.0,73.93098274568642,1194.0392592592602,88276.49587396857
4961,0,216,333295.99999999994,3004.932407407404,6693.413567441156,1302,25374.645833333325,300.0,77780.2,77480.2,1543.0370370370367,1,0,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,107,109,333296.0,315769.40000000026,3114.9158878504672,2896.9669724770665,2,2,2,64,0,109,0,0,25374.645833333343,10485.67184284324,70,146,7,0.324074074074074,0.4953703703703703,1.0555044282314872,166648.29999999996,0.0,3,73.0,60.55299539170507,1543.0370370370367,93435.51459293392
4993,0,185,1027944.4,10934.232432432442,13350.171787460402,864,47824.52270270272,1100.0,119287.7,118187.7,5556.456216216216,1,1,0,2,3,425952.0,212976.0,0,0,2,0,0,0,0,7334.35,14668.7,0.0,75,103,1027944.4,907316.5999999994,13705.925333333333,8808.899029126207,3,3,4,48,0,80,0,30,47824.52270270272,21707.622184828582,54,131,7,0.2918918918918919,0.4213483146067415,1.1329500639578296,513973.1,0.0,1,87.0,78.15393518518519,5556.4562162162165,434258.9189814815
5010,0,94,503360.0,10432.727659574464,12563.344730017094,552,33453.25212765956,-404.1,108287.4,108691.5,5354.893617021276,1,0,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,47,43,503360.0,416536.4000000001,10709.787234042553,9686.893023255816,2,3,4,29,0,47,0,0,33453.25212765956,25296.387192873408,32,62,7,0.3404255319148936,0.5222222222222223,1.2084418072466172,251680.3,2.400000000000002,3,75.8,62.15579710144928,5354.893617021276,332837.6811594203
5012,0,74,463279.9,11765.844594594591,12313.993991914876,483,44198.29729729731,900.0,86574.8,85674.8,6260.5391891891895,1,0,1,0,2,0.0,0.0,0,0,0,0,0,1,0,0.0,0.0,0.0,35,31,463279.9,271960.6,13236.568571428572,8772.922580645161,4,3,2,3,2,37,16,0,44198.29729729731,20020.10508355798,25,49,7,0.3378378378378378,0.5303030303030303,1.703481680802293,231640.55,10.4,2,76.8,55.92132505175983,6260.5391891891895,350097.6469979296
